,,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,mto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto,yto
,,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29,2018/6/29,2018/5/31,2018/4/27,2018/3/30,2018/2/28,2018/1/31,2017/12/29,2017/11/30,2017/10/31,2017/9/29,2017/8/31,2017/7/31,2017/6/30,2017/5/31,2017/4/28,2017/3/31,2017/2/28,2017/1/26,2016/12/30,2016/11/30,2016/10/31,2016/9/30,2016/8/31,2016/7/29
801030.INDX,600589.XSHG,-0.594898541,-0.688283112,-0.552274137,-0.588478917,-0.676704011,-0.526044686,-0.636276015,-0.650494672,-0.500274095,-0.492046268,-0.509443848,-0.533006,-0.519733044,-0.46442459,-0.561891083,-0.400562139,-0.5884837,-0.610654729,-0.569294143,-0.414264653,-0.300065358,1.090299699,-0.848567357,0.604925015,-0.650831983,-0.683676993,-0.662444816,-0.693806661,-0.716522944,-0.71545638,-0.700488642,-0.693725826,-0.625980779,-0.611940104,-0.551311897,-0.575295754,-0.510190728,-0.454973279,-0.483093377,-0.401038013,-0.315523204,-0.230814739,-0.083397041,0.028377544,0.056883699,0.074215775,-0.960932315,0.172033472
801030.INDX,600596.XSHG,0.720070578,0.824322715,0.377971618,0.624012436,1.30369862,1.181588596,-0.020169419,0.041267985,0.203900292,0.89311501,1.038894279,0.537148035,-0.172609509,-0.240369057,-0.472190001,-0.84731268,-0.323953059,-0.204234638,-0.013764764,0.068565772,-0.162762532,0.439777017,0.2949385,-0.312111829,0.424751514,0.296378276,0.190484652,0.09798141,-0.019916291,-0.109106696,-0.191600397,-0.193426602,-0.122203302,-0.134779358,-0.168656152,-0.291162784,-0.372056124,-0.380485942,-0.4300593,-1.002315259,-0.395838623,-0.365947619,-0.289368744,-0.226934157,-0.216058189,-0.185119304,-0.099985895,-0.084542047
801030.INDX,600618.XSHG,-0.645995918,-0.709016492,-0.596720779,-0.562287796,-0.641313913,-0.575588851,-0.600517397,-0.46548511,-0.172021264,-0.596982728,-0.453954699,-0.252385015,-0.525582288,-0.528785302,-0.737061127,-0.735864433,-0.603898864,-0.451374497,-0.37798518,-0.536249746,-0.706771565,-0.76467919,-0.432731552,-0.59393511,-0.61099132,-0.640685152,-0.6229576,-0.661399872,-0.71886055,-0.720837546,-0.695871712,-0.682407676,-0.63731991,-0.665440532,-0.662674494,-0.714202652,-0.753087022,-0.749704206,-0.803165041,-0.759477908,-0.771271991,-0.746927291,-0.671948685,-0.657582736,-0.710859203,-0.718064488,-0.597013632,-0.579903361
801030.INDX,600623.XSHG,0.093308738,0.218936238,-0.464112056,-0.149621559,0.260632594,-0.353352615,-0.665342052,-0.668805025,-0.536181623,-0.612687505,-0.48402667,-0.69446836,-0.367686915,-0.421224853,-0.697153569,-0.622713873,-0.475053783,-0.425587023,-0.172679022,-0.641181881,-0.662366456,-0.695850604,-0.436097436,-0.726200373,-0.451514266,-0.519843221,-0.577713577,-0.621376224,-0.70213979,-0.73337566,-0.722655304,-0.692112725,-0.641551738,-0.644416579,-0.635742381,-0.686656805,-0.706910838,-0.717110883,-0.777804552,-0.733831536,-0.726344817,-0.683175338,-0.642552341,-0.656612952,-0.707725691,-0.738774708,-0.634050452,-0.637551852
801030.INDX,600636.XSHG,-0.48639698,-0.500413305,-0.732515455,-0.560801353,-0.499633283,-0.626889432,-0.505653946,-0.566848227,-0.420503853,-0.56857136,-0.157755834,-1.007329637,-0.777647062,-0.664842531,-0.897088121,-0.84731268,-0.857606775,-0.901011384,-0.907447927,-0.881408735,-0.950312221,-0.986675619,-0.848567357,-0.866938392,-0.591857505,-0.627053592,-0.884165677,-0.651225321,-0.689984238,-0.694631272,-0.654589341,-0.638245738,-0.552357815,-0.50745659,-0.298414847,-0.968980194,-0.971671175,-0.956610445,-1.027201271,-1.002315259,-1.043926352,-1.053368142,-1.013525001,-0.98769708,-1.044121183,-1.076312102,-0.960932315,-0.950125269
801030.INDX,600688.XSHG,-0.716870951,-0.809552227,-0.68266314,-0.699843208,-0.712214347,-0.596367575,-0.743979884,-0.696583019,-0.612083461,-0.734528015,-0.687196655,-0.806545303,-0.679201897,-0.567784195,-0.774555055,-0.741210757,-0.631967309,-0.635214228,-0.499391985,-0.727219102,-0.822076212,-0.884137769,-0.449987034,-0.404444025,-0.770153767,-0.803300302,-0.778335465,-0.813006307,-0.855349252,-0.851680575,-0.835162589,-0.815395931,-0.773253836,-0.782151135,-0.777586722,-0.815137069,-0.800838993,-0.771087609,-0.814842013,-0.730674208,-0.711712572,-0.689647459,-0.617660805,-0.579547481,-0.586367411,-0.561659858,-0.37447343,-0.227410045
801030.INDX,600691.XSHG,-0.55990495,-0.541936482,-0.449331328,-0.300346854,-0.436708647,-0.089492652,0.154421353,-0.528571464,-0.312937253,-0.205191389,-0.394145635,-0.229872719,-0.434320404,-0.397932106,-0.47652131,-0.474985098,-0.222887388,-0.080803351,0.347522108,-0.239575821,-0.3797716,-0.667913776,-0.395834646,-0.418299063,-0.430349807,-0.461264358,-0.448716414,-0.48059079,-0.540707455,-0.532362238,-0.521049376,-0.51575586,-0.437800048,-0.435477214,-0.460430101,-0.510983813,-0.540834155,-0.537042996,-0.595627062,-0.559846108,-0.572573763,-0.567990347,-0.502574445,-0.495499567,-0.549254887,-0.582958066,-0.434690191,-0.346252745
801030.INDX,600714.XSHG,-0.655639821,-0.778043131,-0.587763554,-0.610448541,-0.638107562,-0.62026145,-0.574953292,-0.445112498,-0.442404013,-0.215870636,0.182680307,-0.036915508,-0.376101617,-0.317144207,-0.469677181,-0.238842486,-0.857606775,0.150214386,0.422872276,0.611230093,0.063350512,-0.425383339,-0.194478087,0.744517128,-0.533169034,-0.556571913,-0.517574518,-0.540176559,-0.554403077,-0.524586454,-0.456331362,-0.399877051,-0.251599595,-0.215887556,-0.220407503,-0.299291538,-0.264705641,-0.188826288,-0.215916446,-0.157397482,-1.043926352,-0.088177951,0.012486337,0.015899661,-0.118723495,-0.104075051,0.06862742,0.099682477
801030.INDX,600722.XSHG,-0.552067366,-0.438241375,-0.469282699,-0.430202493,-0.480996368,-0.34039491,0.236522207,-0.445549947,-0.502426675,-0.423716214,0.22166001,-0.434756974,0.102647003,0.519889896,1.221517187,0.097869535,0.654267571,2.489704698,1.930881418,-0.510610892,-0.097511175,-0.251196781,-0.469756277,-0.2904438,-0.436527541,-0.42785145,-0.357585619,-0.268442965,-0.271360216,-0.219312957,-0.05295751,0.005963226,0.065841794,0.105280991,0.139175648,0.04438527,0.022200129,-0.015877111,-0.136462871,-0.221928849,-0.26694533,-0.256515624,-0.30830867,-0.44697806,-0.478000146,-0.532913811,-0.435711896,-0.396962631
801030.INDX,600727.XSHG,-0.332523151,-0.166450745,0.156861326,0.08071761,0.577099427,0.411251388,-0.493163721,-0.411928888,-0.263053554,0.040773964,0.462805067,-0.640312126,-0.539640996,-0.073714626,-0.392011187,-0.527517386,-0.267013296,0.212167702,0.063513161,-0.250181929,-0.129542308,-0.24357364,-0.403631567,-0.136267436,-0.208609204,-0.262629016,-0.262318866,-0.330502106,-0.430207434,-0.464317405,-0.469939155,-0.442954773,-0.373101901,-0.358131197,-0.372027412,-0.492083743,-0.479547301,-0.45595517,-0.518152162,-0.466261777,-0.44421041,-0.425291026,-0.357762923,-0.289937766,-0.273767021,-0.266326888,-0.112469858,-0.01185482
801030.INDX,600731.XSHG,-0.575182117,-0.532881495,-0.523548341,-0.53906956,-0.628248033,-0.584105808,-0.626353874,-0.342249556,-0.252477836,-0.532450374,-0.520729209,-0.606208234,-0.470955141,-0.405456008,-0.284323601,0.234240696,-0.06719423,0.110325006,0.061627312,0.275785943,0.167284478,-0.150685893,-0.180758914,0.163438914,-0.61193514,-0.642697295,-0.630782384,-0.649510825,-0.61696842,-0.594433977,-0.536871135,-0.500206627,-0.384983573,-0.35771625,-0.319994344,-0.344128938,-0.314849432,-0.212937165,-0.208559118,-0.114275019,-0.121771087,-0.069511979,0.029847937,0.116336918,0.13561317,0.208472882,0.328459868,0.413998187
801030.INDX,600746.XSHG,-0.637852178,-0.588875725,-0.577657296,-0.563387763,-0.59125476,-0.454131081,-0.493163721,-0.379432697,-0.16609387,0.224891052,-0.177714514,-0.276574551,-0.384824173,-0.356832791,-0.444648165,-0.497859917,-0.437318745,-0.467219335,-0.487825441,-0.323206614,-0.002235276,0.687286731,-0.144245463,0.267889928,-0.487179238,-0.509669146,-0.490662848,-0.510158823,-0.549480353,-0.546729948,-0.526665291,-0.525989794,-0.46533406,-0.451853767,-0.433385301,-0.4856784,-0.46353618,-0.445318019,-0.479637662,-0.418929543,-0.358271734,-0.296036208,-0.16589752,-0.099957155,-0.11500245,-0.146083479,-0.142705951,-0.117401075
801030.INDX,600810.XSHG,0.874066869,0.865225301,-0.075687055,0.287719627,0.935248822,-0.561835789,-0.66950546,-0.67021111,-0.499057419,-0.514289942,-0.414640118,-0.224244645,-0.445368976,-0.37379292,-0.484721041,-0.302998375,0.141488556,1.582231221,1.88595629,-0.881408735,-0.490542838,-0.481962024,-0.195628452,-0.454481895,-0.186786932,-0.332798956,-0.445251152,-0.505858529,-0.595517445,-0.629438456,-0.48270996,-0.404319689,-0.321804545,-0.310937954,-0.292245252,-0.321896941,-0.365105778,-0.366984942,-0.425544575,-0.390402801,-0.408468871,-0.426260281,-0.478570719,-0.98769708,-0.462822201,-0.442004436,-0.242226441,-0.212371309
801030.INDX,600844.XSHG,-0.767447864,-0.791611506,-0.62589052,-0.607148638,-0.69894807,-0.725679503,-0.707015045,-0.678803853,-0.605032982,-0.764823957,-0.745297845,-0.919367686,-0.688505957,-0.485240719,-0.65000512,-0.672187319,-0.668803128,-0.660328296,-0.567617832,-0.4521139,-0.035827091,-0.448208696,-0.150551169,-0.374858831,-0.873859614,-0.80857155,-0.778447248,-0.809998912,-0.853726678,-0.854048288,-0.828871685,-0.815290154,-0.751497897,-0.720711399,-0.689803809,-0.70420687,-0.682683115,-0.653860742,-0.711504988,-0.662847033,-0.629365715,-0.577714161,-0.481858901,-0.402885232,-0.323968483,-0.222881157,-0.089353774,0.011253483
801030.INDX,600889.XSHG,-0.433003435,-0.118354946,-0.595127803,-0.457463853,-0.564561889,-0.651015286,-0.459389531,-0.572378829,-0.449454492,-0.477997632,0.016346812,0.146052803,-0.270096903,-0.297864208,-0.385266248,-0.300258716,0.091742536,0.359683142,0.110743216,-0.197715861,-0.29999104,-0.314341061,0.030780509,0.405016609,-0.477683832,-0.503320977,-0.520285247,-0.535033071,-0.562735956,-0.533169412,-0.461569283,-0.441473894,-0.354519834,-0.33707958,-0.313064114,-0.367079023,-0.366597148,-0.362430059,-0.416292177,-0.350299187,-0.279781665,-0.237224327,-0.135810658,-0.063784226,-0.041593421,-0.006991809,0.148767435,0.230996324
801030.INDX,600929.XSHG,3.957918148,3.72626023,3.807067995,-0.748747175,-0.899785875,-0.846839014,-0.808804539,-0.806288908,-0.691229767,-0.819076821,-0.896160015,-1.007329637,-0.777647062,-0.664842531,-0.897088121,-0.84731268,-0.857606775,-0.901011384,-0.907447927,-0.881408735,-0.950312221,-0.986675619,-0.848567357,-0.866938392,3.589929777,3.588608318,3.55340473,-0.89108615,-0.966866819,-0.96592271,-0.947075884,-0.943941548,-0.909079253,-0.922513686,-0.919600092,-0.968980194,-0.971671175,-0.956610445,-1.027201271,-1.002315259,-1.043926352,-1.053368142,-1.013525001,-0.98769708,-1.044121183,-1.076312102,-0.960932315,-0.950125269
801030.INDX,600985.XSHG,-0.412980856,-0.301795991,-0.278047236,-0.106782279,0.496058908,0.514780467,4.134054601,-0.806288908,-0.691229767,-0.819076821,-0.896160015,-0.799836341,-0.514978396,-0.211590132,-0.166915366,-0.16011055,-0.442617708,-0.209661495,0.126500537,-0.265868273,0.028495289,-0.178666784,-0.121365972,-0.15734515,-0.077132156,-0.137195999,-0.146092869,-0.164392721,-0.209674913,-0.291232229,-0.358457854,-0.943941548,-0.909079253,-0.922513686,-0.919600092,-0.464394278,-0.440518436,-0.419543382,-0.470329526,-0.418098667,-0.445388055,-0.409470286,-0.321823097,-0.259163299,-0.245075809,-0.278347962,-0.171664913,-0.119968665
801030.INDX,601058.XSHG,-0.577570131,-0.734009382,-0.632575797,-0.636847764,-0.627286128,-0.698869316,-0.6422293,-0.628059802,-0.445929252,-0.671052165,-0.741145368,-0.739492952,-0.632100093,-0.534867123,-0.550252756,-0.524511741,-0.518408932,-0.594057262,-0.572269595,-0.284703769,-0.395898644,-0.247715693,0.375847536,-0.258045928,-0.717357024,-0.75957162,-0.738233444,-0.766686803,-0.795121515,-0.791357714,-0.763289684,-0.755975647,-0.679475432,-0.67542691,-0.637714398,-0.615824628,-0.601670785,-0.570045441,-0.569904281,-0.49946912,-0.463788765,-0.427479666,-0.322973961,-0.254120424,-0.267140951,-0.266424886,-0.145100573,-0.104715962
801030.INDX,601113.XSHG,-0.399448776,-0.818381544,-0.654720774,-0.691727231,-0.784597719,-0.724221347,-0.652462724,-0.602125342,-0.59233588,-0.721964194,-0.71646492,-0.846165453,-0.658678235,-0.501229011,-0.897088121,-0.84731268,-0.857606775,-0.901011384,-0.555422672,-0.617652365,-0.779454739,-0.779220441,-0.615043172,-0.548689209,-0.740666529,-0.8017416,-0.771628507,-0.807441221,-0.849931506,-0.848963087,-0.822769778,-0.807171762,-0.760151444,-0.768457903,-0.756288942,-0.80221149,-0.789921041,-0.775560668,-1.027201271,-1.002315259,-1.043926352,-1.053368142,-0.7815109,-0.738688973,-0.776010125,-0.790615591,-0.66495704,-0.632172141
801030.INDX,601163.XSHG,-0.493867177,-0.600018153,-0.512293051,-0.454550425,-0.49526463,-0.521106839,-0.45051797,-0.431489095,-0.372835127,-0.36712191,-0.296261035,-0.410492894,-0.029046494,0.016697597,-0.043952475,0.193411804,0.31195458,0.194025362,0.573153534,2.584530591,2.645015238,3.598974406,-0.848567357,-0.866938392,-0.540748198,-0.545490957,-0.496419654,-0.501164744,-0.483862372,-0.44591382,-0.383864467,-0.330963272,-0.017682564,0.151561351,0.362238903,0.422472843,0.490546505,0.567038804,0.655592572,0.809022058,1.040476642,1.370581802,1.928805755,2.647730772,2.499847423,2.909784678,-0.960932315,-0.950125269
801030.INDX,601208.XSHG,-0.669080054,-0.780017739,-0.575254775,-0.645052928,-0.716823477,-0.688927343,-0.671528799,-0.662524511,-0.515342154,-0.545899374,-0.544304562,-0.693946552,-0.570221252,-0.459690802,-0.513949111,-0.480650605,-0.400739845,-0.598573041,-0.617571892,-0.532862922,-0.679050886,-0.622879963,-0.294176425,-0.00910666,-0.707918819,-0.737778129,-0.707716784,-0.733858417,-0.757912324,-0.7451066,-0.717768378,-0.711284824,-0.653053631,-0.658469432,-0.652673553,-0.689845115,-0.657357968,-0.599802191,-0.596351648,-0.56150786,-0.578020373,-0.56880327,-0.473835737,-0.42273347,-0.424306125,-0.430408019,-0.316268152,-0.277967099
801030.INDX,601216.XSHG,-0.663508021,-0.771865431,-0.561701422,-0.78314346,-0.899785875,-0.846839014,-0.808804539,-0.566816981,-0.56388439,-0.629448784,-0.388017383,-0.474563484,-0.617836148,-0.485836361,-0.652749384,-0.361329164,-0.610996262,-0.80071356,-0.715719886,-0.58384354,-0.402438643,0.044299061,-0.493445284,-0.695260927,-0.652119011,-0.685207355,-0.656715956,-0.695633583,-0.709730135,-0.72145638,-0.947075884,-0.721756756,-0.675731891,-0.663863736,-0.613120533,-0.674219525,-0.707389202,-0.700855133,-0.77220295,-0.745962326,-0.796591368,-0.793107593,-0.730576965,-0.685059939,-0.714612888,-0.73779473,-0.659784656,-0.594636432
801030.INDX,601233.XSHG,-0.479324784,-0.418579925,-0.370283158,-0.326270416,-0.218436309,-0.139600196,0.057845847,0.019083086,-0.36459917,-0.321749384,-0.262572391,-0.412393766,-0.512276114,-0.456994737,-0.591912676,-0.546455609,-0.502993768,-0.439372032,-0.235079689,-0.489755184,-0.566756126,-0.598952996,-0.163290402,-0.439272605,-0.386733862,-0.430345374,-0.433905214,-0.478679548,-0.541559994,-0.559456404,-0.562601743,-0.577212353,-0.568200045,-0.574456609,-0.58737163,-0.634839592,-0.654178255,-0.641177984,-0.694142808,-0.64678343,-0.648266924,-0.618516662,-0.556730798,-0.524851685,-0.535186727,-0.538140365,-0.412308457,-0.415761052
801030.INDX,601500.XSHG,0.847063941,0.078767309,-0.050643383,-0.009955398,-0.410576887,-0.396169379,0.164343495,-0.320970801,0.083605394,0.105277764,0.06831975,0.214670579,0.604279506,0.376277416,0.94814876,2.090213102,1.41067041,2.571503674,3.734869979,3.549836288,3.815744975,2.890770931,-0.848567357,-0.866938392,-0.090031036,-0.165791099,-0.152688044,-0.134880901,0.011297628,0.093870852,0.276815464,0.649193752,1.506562372,2.110606499,2.264784224,2.54091794,2.744625237,2.974117141,3.0919901,3.238712549,3.228566928,3.192761246,3.291801507,3.375986287,3.28392106,1.798129297,-0.960932315,-0.950125269
801030.INDX,601678.XSHG,-0.438085619,-0.300272722,-0.367671722,0.136697044,0.079433689,-0.087570537,-0.49631546,-0.403961072,-0.152554455,-0.12738136,0.530617696,-1.007329637,-0.550484331,-0.428466608,-0.411221039,-0.536268335,-0.477526632,-0.043092637,-0.341022528,-0.322790688,-0.141879125,-0.074718874,-0.588201312,-0.471948271,-0.267469279,-0.318883996,-0.33304933,-0.36656274,-0.471541812,-0.504703049,-0.488406874,-0.482356742,-0.418811074,-0.413457389,-0.40377688,-0.968980194,-0.586869644,-0.568327132,-0.636649743,-0.613742262,-0.617942554,-0.593065907,-0.544137062,-0.515897349,-0.557708839,-0.593345842,-0.506624635,-0.454091491
801030.INDX,601966.XSHG,-0.409490681,-0.508932326,-0.506913493,-0.376393265,-0.423602687,-0.444122828,-0.420907188,-0.451424258,-0.38200699,-0.391592807,-0.896160015,-0.103669683,0.488628671,-0.164503045,-0.295763547,-0.144044979,0.142901613,-0.137488258,0.093602939,1.457193443,0.517471714,0.706014099,2.900345805,2.626961915,-0.487808452,-0.47021981,-0.44390976,-0.462827485,-0.482789823,-0.458828616,-0.42039491,-0.396571516,-0.235784493,-0.177186884,-0.919600092,0.064376833,0.217653982,0.209357758,0.243582169,0.344506998,0.49154666,0.668903853,0.983650805,1.272803883,1.173882545,1.380462296,2.02544864,2.125418646
801030.INDX,603002.XSHG,-0.471119813,-0.134208224,-0.337379064,-0.413465147,-0.363684005,-0.025101807,0.2346156,0.024301224,-0.327568557,-0.551952851,-0.425490139,-1.007329637,-0.59279728,-0.502420296,-0.556964632,-0.385028541,-0.500199769,-0.482192706,-0.580693056,-0.406540317,-0.447809888,-0.228151101,-0.239214521,0.554956595,-0.39125276,-0.441057909,-0.476214942,-0.52485852,-0.564413532,-0.575519182,-0.589115339,-0.632771774,-0.616730436,-0.62057099,-0.592555216,-0.968980194,-0.576627029,-0.497058216,-0.512048924,-0.449838129,-0.463759324,-0.421445273,-0.337606369,-0.268861135,-0.26361575,-0.259859027,-0.153689284,-0.089768925
801030.INDX,603003.XSHG,-0.607695847,-0.639538514,-0.552718082,-0.50401924,-0.699789738,-0.625497556,-0.636470567,-0.428708171,-0.385282655,-0.539588909,-0.573639803,-0.3835825,-0.033766936,0.084632162,-0.436580689,-0.457430004,0.176044216,-0.242579146,-0.19543494,-0.301221965,-0.525398062,-0.233659151,-0.048722525,-0.173248928,-0.621659351,-0.615830937,-0.566926553,-0.588519731,-0.627886416,-0.583859988,-0.540219084,-0.517025185,-0.45212316,-0.452573007,-0.420764395,-0.434493103,-0.440518436,-0.446954503,-0.504022747,-0.435270103,-0.380676438,-0.340872059,-0.236922245,-0.211191336,-0.222945385,-0.203020252,-0.093472524,0.012048213
801030.INDX,603010.XSHG,-0.363016254,-0.51781806,-0.224982855,-0.440548134,-0.516025752,-0.6018688,0.760527987,-0.806288908,-0.459437471,0.332511601,0.070128087,0.516126619,-0.777647062,-0.664842531,-0.897088121,-0.84731268,-0.857606775,-0.901011384,-0.907447927,0.152998708,-0.060129134,-0.13411768,0.467067255,0.607459897,-0.322353868,-0.34288801,-0.30085593,-0.333368969,-0.348336214,-0.321635812,-0.20121225,-0.943941548,-0.003033927,0.071615003,-0.026389236,-0.040377811,-0.971671175,-0.956610445,-1.027201271,-1.002315259,-1.043926352,-1.053368142,-1.013525001,0.178209113,0.142043396,0.158395961,0.349724111,0.570101496
801030.INDX,603026.XSHG,0.025893264,1.011120593,-0.039570894,-0.025414403,-0.175110493,-0.417246361,-0.332775229,-0.220638812,-0.017534662,0.737352183,1.624226101,1.948713708,0.324986674,-0.037066953,-0.101019953,0.105370348,-0.012502512,0.187489367,0.511884377,1.147358438,2.121666658,0.813487162,2.165603136,3.636737795,0.212506317,0.180694232,0.076103069,0.030610142,-0.007485726,-0.018084288,0.042621033,0.079531197,0.263137233,0.386006092,0.379395447,0.349026826,0.471046142,0.765108024,1.24214445,1.475052239,2.007912374,2.414688095,2.960571411,3.375986287,3.28392106,3.213458265,3.420714889,3.437138377
801030.INDX,603033.XSHG,1.195989531,3.72626023,-0.732515455,-0.78314346,-0.899785875,-0.517560869,-0.297211163,0.059234629,0.525664187,0.582531641,0.736935526,0.902190129,1.120073336,0.159902532,1.216557672,2.608460753,3.15730486,3.555270046,3.734869979,-0.881408735,-0.950312221,-0.986675619,-0.848567357,-0.866938392,0.241135537,0.247009926,-0.884165677,-0.923605365,-0.966866819,0.430731788,0.645548845,0.863762593,1.055601369,1.158802347,1.286832995,1.414640356,1.496039237,1.598651599,1.979019929,2.361458423,2.408046854,2.491165426,3.291801507,-0.98769708,-1.044121183,-1.076312102,-0.960932315,-0.950125269
801030.INDX,603041.XSHG,-0.461261601,-0.39539239,-0.023536677,0.247318113,-0.086695367,0.336255772,0.652512836,0.845298731,0.759109914,1.275769026,0.78164163,2.843204746,1.408943877,2.194114852,2.69723719,-0.840955608,-0.857606775,-0.901011384,-0.907447927,-0.881408735,-0.950312221,-0.986675619,-0.848567357,-0.866938392,0.353736176,0.439240418,0.647060835,0.77711865,0.764611857,0.813520968,0.93525443,1.002780142,1.170783059,1.310202473,1.410562954,1.66134659,1.470657813,1.769582444,2.002401742,-0.995695947,-1.043926352,-1.053368142,-1.013525001,-0.98769708,-1.044121183,-1.076312102,-0.960932315,-0.950125269
