,code,name
2803,135681.SH,16联发01
2804,139122.SH,16浏城建
2805,114045.SZ,16科陆02
2806,118733.SZ,16科陆01
2807,139099.SH,16金专债
2808,114023.SZ,16津租02
2809,112432.SZ,16冀中02
2810,118759.SZ,16津租01
2811,112292.SZ,16冀中01
2812,136286.SH,16金隅02
2813,136285.SH,16金隅01
2814,142062.SH,16聚信A3
2815,139317.SH,16金鑫02
2816,127416.SH,16贾汪债
2817,136635.SH,16津投03
2818,136382.SH,16津投02
2819,136246.SH,16津投01
2820,127464.SH,16京投01
2821,127458.SH,16济市中
2822,135833.SH,16京融02
2823,135751.SH,16京融01
2824,145253.SH,16晋能02
2825,135429.SH,16晋能01
2826,136998.SH,16金茂Y1
2827,127434.SH,16晋煤01
2828,118763.SZ,16金科07
2829,118662.SZ,16金科05
2830,118661.SZ,16金科04
2831,139018.SH,16嘉建投
2832,136672.SH,16京技投
2833,139052.SH,16冀建投
2834,112456.SZ,16金街02
2835,112455.SZ,16金街01
2836,139171.SH,16金湖债
2837,127460.SH,16建湖项
2838,145156.SH,16建工01
2839,136288.SH,16建发02
2840,135816.SH,16建房02
2841,136168.SH,16建发01
2842,135631.SH,16建房01
2843,136326.SH,16金地02
2844,136325.SH,16金地01
2845,139288.SH,16京诚债
2846,127450.SH,16晋城投
2847,127395.SH,16吉城建
2848,127453.SH,16建安01
2849,136652.SH,16洪政02
2850,136770.SH,16华资01
2851,136167.SH,16华夏债
2852,142464.SH,16恒信A
2853,135557.SH,16华夏08
2854,135507.SH,16华夏07
2855,135465.SH,16华夏06
2856,135391.SH,16华夏05
2857,135302.SH,16华夏04
2858,136244.SH,16华夏02
2859,136574.SH,16河西02
2860,136403.SH,16红星02
2861,136498.SH,16河西01
2862,136402.SH,16红星01
2863,136647.SH,16华新01
2864,135082.SH,16华夏01
2865,139156.SH,16寒亭债
2866,136874.SH,16华泰G4
2867,136873.SH,16华泰G3
2868,136852.SH,16华泰G2
2869,136851.SH,16华泰G1
2870,135485.SH,16海通02
2871,127440.SH,16惠投01
2872,127352.SH,16恒投01
2873,135484.SH,16海通01
2874,136499.SH,16洪市政
2875,139312.SH,16鹤山02
2876,135585.SH,16合生01
2877,136398.SH,16华融德
2878,136702.SH,16华润02
2879,136401.SH,16华润01
2880,127479.SH,16瀚瑞01
2881,136845.SH,16环球03
2882,118670.SZ,16红企02
2883,136798.SH,16环球02
2884,118524.SZ,16红企01
2885,136686.SH,16环球01
2886,127436.SH,16惠棚改
2887,112493.SZ,16华能资
2888,136849.SH,16华能债
2889,136480.SH,16华能02
2890,136479.SH,16华能01
2891,112316.SZ,16航空债
2892,127424.SH,16惠开债
2893,114086.SZ,16海空04
2894,118806.SZ,16华控04
2895,118856.SZ,16海空03
2896,118642.SZ,16华控03
2897,136556.SH,16鸿坤02
2898,118492.SZ,16华控02
2899,118711.SZ,16海空02
2900,118618.SZ,16海空01
2901,118482.SZ,16华控01
2902,136521.SH,16鸿坤01
2903,145018.SH,16合景05
2904,145017.SH,16合景04
2905,145016.SH,16合景03
2906,135693.SH,16合景02
2907,139205.SH,16海集02
2908,136861.SH,16恒健02
2909,135658.SH,16合景01
2910,139082.SH,16海集01
2911,136415.SH,16华建01
2912,136375.SH,16恒健01
2913,135706.SH,16海航02
2914,135325.SH,16海航01
2915,136159.SH,16沪国资
2916,112425.SZ,16河钢02
2917,112402.SZ,16华股01
2918,112419.SZ,16河钢01
2919,127433.SH,16海发债
2920,136559.SH,16华电03
2921,118637.SZ,16恒地02
2922,136558.SH,16华电02
2923,136510.SH,16华电01
2924,118453.SZ,16恒地01
2925,127430.SH,16淮城资
2926,139310.SH,16韩城投
2927,136690.SH,16恒安01
2928,136993.SH,16葛洲Y4
2929,136992.SH,16葛洲Y3
2930,136995.SH,16葛洲Y2
2931,136994.SH,16葛洲Y1
2932,136434.SH,16葛洲03
2933,112428.SZ,16桂资03
2934,136427.SH,16葛洲02
2935,136130.SH,16葛洲01
2936,112355.SZ,16桂资01
2937,136268.SH,16广越04
2938,136267.SH,16广越03
2939,136194.SH,16广越02
2940,112365.SZ,16广业01
2941,136193.SH,16广越01
2942,136636.SH,16供销01
2943,136839.SH,16港务02
2944,136827.SH,16国网02
2945,136826.SH,16国网01
2946,136712.SH,16港务01
2947,136365.SH,16桂铁债
2948,127382.SH,16赣投债
2949,127413.SH,16皋投债
2950,118568.SZ,16桂铁投
2951,136838.SH,16国投控
2952,136793.SH,16国投电
2953,114037.SZ,16广田03
2954,114075.SZ,16桂铁02
2955,139109.SH,16广铁01
2956,136465.SH,16国投01
2957,136557.SH,16国寿投
2958,127459.SH,16广晟03
2959,127442.SH,16广晟02
2960,127400.SH,16广晟01
2961,127457.SH,16广饶债
2962,127455.SH,16广陵债
2963,136538.SH,16GLP02
2964,136537.SH,16GLP01
2965,136582.SH,16国联02
2966,136239.SH,16国联01
2967,139043.SH,16皋开债
2968,136856.SH,16光控04
2969,136855.SH,16光控03
2970,136576.SH,16光控02
2971,136575.SH,16光控01
2972,136272.SH,16国控01
2973,136348.SH,16国机债
2974,136711.SH,16国君G5
2975,136623.SH,16国君G4
2976,136622.SH,16国君G3
2977,136368.SH,16国君G2
2978,136367.SH,16国君G1
2979,145176.SH,16广金02
2980,135598.SH,16国际02
2981,135503.SH,16广金01
2982,131480.SH,16广汇14
2983,131479.SH,16广汇13
2984,131478.SH,16广汇12
2985,131477.SH,16广汇11
2986,131476.SH,16广汇10
2987,131475.SH,16广汇09
2988,131474.SH,16广汇08
2989,131473.SH,16广汇07
2990,131472.SH,16广汇06
2991,131471.SH,16广汇05
2992,136776.SH,16国航02
2993,136869.SH,16广核01
2994,136642.SH,16国航01
2995,114058.SZ,16广发08
2996,136185.SH,16国发01
2997,136879.SH,16国电资
2998,136483.SH,16光大02
2999,136508.SH,16广电02
3000,136228.SH,16国电02
3001,136133.SH,16国电01
3002,136372.SH,16光大01
3003,136344.SH,16广电01
3004,139199.SH,16公安债
3005,135670.SH,16方正08
3006,135669.SH,16方正07
3007,135668.SH,16方正06
3008,135539.SH,16方正05
3009,135292.SH,16方正02
3010,135240.SH,16方正01
3011,136134.SH,16番雅债
3012,136236.SH,16复药01
3013,136566.SH,16福耀01
3014,127758.SH,16肥西债
3015,136811.SH,16福新03
3016,136447.SH,16复星03
3017,136810.SH,16福新02
3018,136363.SH,16复星02
3019,136096.SH,16复星01
3020,136710.SH,16福新01
3021,136563.SH,16福投02
3022,136387.SH,16福投01
3023,127390.SH,16芙蓉债
3024,136316.SH,16福能债
3025,112422.SZ,16飞马债
3026,114022.SZ,16富力11
3027,118724.SZ,16富力09
3028,135508.SH,16富力08
3029,135468.SH,16富力06
3030,136361.SH,16富力05
3031,136360.SH,16富力04
3032,136188.SH,16富力03
3033,136140.SH,16富力01
3034,132007.SH,16凤凰EB
3035,135346.SH,16凤凰01
3036,135748.SH,16富达债
3037,135759.SH,16复地F1
3038,136306.SH,16复地01
3039,112476.SZ,16鄂能01
3040,139152.SH,16鄂交01
3041,139178.SH,16东至债
3042,118766.SZ,16东资02
3043,114028.SZ,16大族01
3044,118680.SZ,16东资01
3045,136146.SH,16东兴债
3046,116335.SZ,16东信1A
3047,131798.SH,16东莞1A
3048,127386.SH,16丹投债
3049,136996.SH,16电投Y1
3050,136611.SH,16电投04
3051,135770.SH,16滇投03
3052,136513.SH,16电投03
3053,136735.SH,16大唐02
3054,136734.SH,16大唐01
3055,135554.SH,16滇投01
3056,127465.SH,16德清债
3057,136177.SH,16电气债
3058,135740.SH,16德庆债
3059,136825.SH,16滇路03
3060,136824.SH,16滇路02
3061,136339.SH,16滇路01
3062,112338.SZ,16迪科01
3063,136790.SH,16东航02
3064,136789.SH,16东航01
3065,118494.SZ,16大厂债
3066,139289.SH,16东宝债
3067,135207.SH,16道博债
3068,135272.SH,16道博02
3069,136493.SH,16成渝01
3070,136386.SH,16财信债
3071,136299.SH,16翠微01
3072,136258.SH,16财通债
3073,127452.SH,16硚口债
3074,127435.SH,16磁湖01
3075,127056.SH,16朝国资
3076,136819.SH,16川发01
3077,139019.SH,16常鼎力
3078,136762.SH,16长电01
3079,127356.SH,16常城投
3080,139193.SH,16赤壁债
3081,136756.SH,16兵装05
3082,136755.SH,16兵装04
3083,136754.SH,16兵装03
3084,136630.SH,16兵装02
3085,136629.SH,16兵装01
3086,114050.SZ,16邦资01
3087,139040.SH,16宝应债
3088,135797.SH,16碧园05
3089,135796.SH,16碧园04
3090,135531.SH,16碧园03
3091,135355.SH,16碧园02
3092,135261.SH,16碧园01
3093,112318.SZ,16白药01
3094,136141.SH,16邦信01
3095,136397.SH,16北水01
3096,136335.SH,16北汽集
3097,136280.SH,16北汽01
3098,112358.SZ,16BOE01
3099,136234.SH,16保利04
3100,136233.SH,16保利03
3101,136152.SH,16保利02
3102,136151.SH,16保利01
3103,136478.SH,16北控02
3104,136477.SH,16北控01
3105,127428.SH,16渤海02
3106,127427.SH,16渤海01
3107,139048.SH,16白国资
3108,117060.SZ,16本钢E4
3109,117054.SZ,16本钢E3
3110,131242.SH,16碧桂1A
3111,117041.SZ,16本钢02
3112,117028.SZ,16本钢01
3113,136612.SH,16不动产
3114,112460.SZ,16安控债
3115,139023.SH,16安经开
3116,122385.SH,15中信02
3117,122384.SH,15中信01
3118,112290.SZ,15证通02
3119,112288.SZ,15证通01
3120,122462.SH,15正奇债
3121,131031.SH,15中联3B
3122,131030.SH,15中联3A
3123,125720.SH,15中科债
3124,136083.SH,15浙交02
3125,136082.SH,15浙交01
3126,136079.SH,15中航债
3127,136049.SH,15中海02
3128,136123.SH,15中合01
3129,136046.SH,15中海01
3130,136000.SH,15浙国资
3131,127244.SH,15中关村
3132,112263.SZ,15中房债
3133,125670.SH,15中房01
3134,123026.SH,15中电续
3135,125667.SH,15增碧04
3136,125747.SH,15增碧03
3137,122430.SH,15增碧02
3138,122498.SH,15远洋05
3139,122497.SH,15远洋04
3140,122401.SH,15远洋03
3141,122436.SH,15远洋02
3142,122437.SH,15远洋01
3143,136042.SH,15渝信02
3144,136041.SH,15渝信01
3145,136128.SH,15宇通01
3146,127296.SH,15云能源
3147,122391.SH,15云能投
3148,136073.SH,15云能02
3149,127149.SH,15粤路桥
3150,122460.SH,15粤路建
3151,112297.SZ,15粤科债
3152,127353.SH,15渝缙云
3153,127345.SH,15盐高新
3154,136035.SH,15远东一
3155,118919.SZ,15英大01
3156,127253.SH,15粤电01
3157,127322.SH,15义城投
3158,127203.SH,15兴泰债
3159,122428.SH,15信投01
3160,136113.SH,15新燃01
3161,136038.SH,15兴杭01
3162,125741.SH,15新城02
3163,136021.SH,15新城01
3164,112283.SZ,15西部02
3165,112282.SZ,15西部01
3166,125750.SH,15新奥01
3167,127269.SH,15武夷债
3168,127140.SH,15文小微
3169,127175.SH,15武铁01
3170,127301.SH,15武清债
3171,136052.SH,15五矿04
3172,136051.SH,15五矿03
3173,122469.SH,15五矿02
3174,112285.SZ,15万科01
3175,122468.SH,15五矿01
3176,123784.SH,15武积优
3177,122467.SH,15万达02
3178,122446.SH,15万达01
3179,125690.SH,15天泽债
3180,112307.SZ,15投资01
3181,127448.SH,15天心02
3182,127294.SH,15天心01
3183,127284.SH,15桐建债
3184,122481.SH,15铁建01
3185,127288.SH,15通高新
3186,122376.SH,15首置01
3187,125668.SH,15苏宁01
3188,131041.SH,15世建03
3189,125722.SH,15山焦02
3190,125680.SH,15首集01
3191,136040.SH,15石化02
3192,136039.SH,15石化01
3193,127121.SH,15苏国信
3194,123275.SH,15首创01
3195,127319.SH,15日照债
3196,127298.SH,15任丘债
3197,125770.SH,15人居债
3198,123988.SH,15庆热07
3199,123987.SH,15庆热06
3200,123986.SH,15庆热05
3201,123985.SH,15庆热04
3202,123984.SH,15庆热03
3203,122450.SH,15齐鲁债
3204,132003.SH,15清控EB
3205,127255.SH,15平湖债
3206,136121.SH,15南山02
3207,122480.SH,15南铝02
3208,122479.SH,15南铝01
3209,136053.SH,15南航01
3210,127318.SH,15闽投专
3211,127285.SH,15茂名港
3212,122484.SH,15龙源01
3213,127279.SH,15浏新城
3214,112242.SZ,15岭南债
3215,136120.SH,15鲁能债
3216,125785.SH,15潞矿02
3217,125786.SH,15潞矿01
3218,136007.SH,15鲁焦02
3219,122442.SH,15鲁焦01
3220,136019.SH,15龙湖04
3221,122410.SH,15龙湖03
3222,122409.SH,15龙湖02
3223,122390.SH,15龙湖01
3224,122448.SH,15龙光02
3225,136097.SH,15鲁高01
3226,122473.SH,15联发02
3227,122453.SH,15联发01
3228,122456.SH,15绿城03
3229,122455.SH,15绿城02
3230,122449.SH,15绿城01
3231,122354.SH,15康美债
3232,123915.SH,15节能05
3233,123914.SH,15节能04
3234,136085.SH,15金茂投
3235,136030.SH,15吉利01
3236,127248.SH,15京科城
3237,112277.SZ,15金街03
3238,112274.SZ,15金街02
3239,112273.SZ,15金街01
3240,122358.SH,15际华03
3241,122426.SH,15际华02
3242,122425.SH,15际华01
3243,127214.SH,15建发债
3244,127278.SH,15津地铁
3245,136094.SH,15晋电02
3246,136065.SH,15晋电01
3247,122488.SH,15金地01
3248,122494.SH,15华夏05
3249,125799.SH,15华夏04
3250,125837.SH,15华夏03
3251,125848.SH,15华夏02
3252,136067.SH,15洪市政
3253,122461.SH,15杭实02
3254,122452.SH,15杭实01
3255,125842.SH,15华融德
3256,123707.SH,15环球A3
3257,118420.SZ,15华控02
3258,119282.SZ,15海技B
3259,119281.SZ,15海技A
3260,136102.SH,15合景02
3261,136101.SH,15合景01
3262,127312.SH,15海航债
3263,136034.SH,15沪国资
3264,125783.SH,15恒大05
3265,125782.SH,15恒大04
3266,122393.SH,15恒大03
3267,122392.SH,15恒大02
3268,122383.SH,15恒大01
3269,127367.SH,15沪城建
3270,127310.SH,15海城改
3271,136029.SH,15华宝债
3272,132005.SH,15国资EB
3273,136002.SH,15赣粤02
3274,122466.SH,15广越02
3275,122465.SH,15广越01
3276,127327.SH,15国网06
3277,127326.SH,15国网05
3278,127293.SH,15国网04
3279,127292.SH,15国网03
3280,127209.SH,15国网02
3281,127208.SH,15国网01
3282,136075.SH,15桂铁投
3283,125700.SH,15桂铁01
3284,132004.SH,15国盛EB
3285,127282.SH,15贵路桥
3286,125733.SH,15国控债
3287,136048.SH,15国君G2
3288,136047.SH,15国君G1
3289,112259.SZ,15甘电债
3290,136014.SH,15福投债
3291,136001.SH,15福能债
3292,122395.SH,15富力债
3293,136045.SH,15复地01
3294,112252.SZ,15鄂能01
3295,136061.SH,15东证债
3296,112302.SZ,15东网债
3297,112278.SZ,15东莞债
3298,136022.SH,15东吴债
3299,127283.SH,15大同建
3300,125822.SH,15滇投01
3301,127313.SH,15东丽投
3302,136062.SH,15大连港
3303,136103.SH,15滇路01
3304,112296.SZ,15东北债
3305,127335.SH,15昌乐债
3306,122402.SH,15城建01
3307,127328.SH,15长轨03
3308,118324.SZ,15长城债
3309,112284.SZ,15渤租02
3310,112279.SZ,15渤租01
3311,125611.SH,15碧园01
3312,125675.SH,15邦信02
3313,125721.SH,15邦信01
3314,136080.SH,15北汽01
3315,136088.SH,15保利02
3316,136087.SH,15保利01
3317,118478.SZ,15暴风债
3318,119296.SZ,15安信A
3319,122374.SH,14招商债
3320,127124.SH,14中色03
3321,122411.SH,14招金债
3322,124690.SH,14中电建
3323,136108.SH,14粤运02
3324,122478.SH,14粤运01
3325,122329.SH,14伊泰01
3326,124618.SH,14粤科债
3327,136656.SH,14银河G4
3328,136655.SH,14银河G3
3329,122322.SH,14银河G2
3330,127017.SH,14粤高债
3331,112219.SZ,14渝发债
3332,112224.SZ,14兴蓉01
3333,122404.SH,14西南02
3334,124761.SH,14深业团
3335,124667.SH,14苏元禾
3336,124485.SH,14苏沿海
3337,119107.SZ,14水务05
3338,119106.SZ,14水务04
3339,122377.SH,14首开债
3340,123027.SH,14首创02
3341,123022.SH,14首创01
3342,122355.SH,14齐鲁债
3343,119072.SZ,14浦发11
3344,119071.SZ,14浦发10
3345,119070.SZ,14浦发09
3346,124585.SH,14南网债
3347,124988.SH,14闽投债
3348,122305.SH,14鲁高速
3349,124714.SH,14鲁国集
3350,124948.SH,14金资02
3351,124498.SH,14金资01
3352,124662.SH,14京投债
3353,123017.SH,14京投02
3354,123023.SH,14京投01
3355,124935.SH,14冀建投
3356,124966.SH,14京国资
3357,112201.SZ,14机电01
3358,123540.SH,14淮运10
3359,123539.SH,14淮运09
3360,136215.SH,14恒泰05
3361,122317.SH,14赣粤02
3362,122316.SH,14赣粤01
3363,124603.SH,14国网02
3364,124602.SH,14国网01
3365,136055.SH,14国贸02
3366,122320.SH,14国贸01
3367,127052.SH,14甘公02
3368,124532.SH,14甘公01
3369,124890.SH,14甘电投
3370,122493.SH,14国电03
3371,122323.SH,14凤凰债
3372,124617.SH,14鄂交02
3373,124616.SH,14鄂交01
3374,123021.SH,14东证债
3375,122353.SH,14东兴债
3376,127001.SH,14电投02
3377,124720.SH,14电投01
3378,122315.SH,14东海债
3379,124668.SH,14滇公路
3380,124950.SH,14登电债
3381,112232.SZ,14长证债
3382,122372.SH,14财通债
3383,119130.SZ,14长热06
3384,119129.SZ,14长热05
3385,119128.SZ,14长热04
3386,122367.SH,14财富债
3387,112229.SZ,14白药01
3388,124946.SH,14保利集
3389,124817.SH,14北国资
3390,122299.SH,13中原债
3391,122240.SH,13中油02
3392,122260.SH,13中信02
3393,122330.SH,13中企债
3394,124141.SH,13浙吉利
3395,124327.SH,13中电投
3396,122293.SH,13兴业02
3397,122292.SH,13兴业01
3398,124999.SH,13武续债
3399,124173.SH,13陕有色
3400,112196.SZ,13苏宁债
3401,124347.SH,13石建投
3402,122249.SH,13平煤债
3403,124152.SH,13宁禄口
3404,122252.SH,13南车02
3405,124456.SH,13闽投债
3406,124251.SH,13鲁信投
3407,122284.SH,13鲁金02
3408,122273.SH,13鲁金01
3409,124184.SH,13京投债
3410,122338.SH,13金桥债
3411,124222.SH,13京粮食
3412,122264.SH,13京客隆
3413,122278.SH,13华域02
3414,122313.SH,13海通06
3415,122312.SH,13海通05
3416,122282.SH,13海通03
3417,122262.SH,13华泰02
3418,122281.SH,13海通02
3419,124286.SH,13海航债
3420,122308.SH,13杭齿债
3421,124179.SH,13广越秀
3422,122255.SH,13赣粤01
3423,124411.SH,13国网04
3424,124410.SH,13国网03
3425,124154.SH,13国网02
3426,124153.SH,13国网01
3427,122287.SH,13国投01
3428,112183.SZ,13广发03
3429,122248.SH,13福新02
3430,124416.SH,13鄂投02
3431,124415.SH,13鄂投01
3432,122288.SH,13东吴债
3433,124135.SH,13滇公投
3434,112195.SZ,13东北02
3435,112194.SZ,13东北01
3436,122378.SH,13楚天02
3437,122295.SH,13川投01
3438,122301.SH,13楚天01
3439,112188.SZ,13渤租债
3440,122270.SH,13安信债
3441,122211.SH,12中油03
3442,122210.SH,12中油02
3443,124003.SH,12珠水务
3444,122234.SH,12招商03
3445,122194.SH,12中水02
3446,122193.SH,12中水01
3447,122175.SH,12中交03
3448,122174.SH,12中交02
3449,122712.SH,12中航债
3450,122196.SH,12中海04
3451,122195.SH,12中海03
3452,122172.SH,12中海02
3453,122176.SH,12中储债
3454,122671.SH,12扬子江
3455,122272.SH,12兖煤04
3456,122271.SH,12兖煤03
3457,122168.SH,12兖煤02
3458,124094.SH,12甬交投
3459,112154.SZ,12盐湖01
3460,112162.SZ,12粤电债
3461,124078.SH,12云城建
3462,122190.SH,12王府02
3463,122660.SH,12石油07
3464,122659.SH,12石油06
3465,122723.SH,12石油05
3466,122737.SH,12石油04
3467,122736.SH,12石油03
3468,122749.SH,12石油02
3469,122748.SH,12石油01
3470,123459.SH,12申万债
3471,122150.SH,12石化02
3472,112189.SZ,12瑞泽债
3473,122572.SH,12蓉投控
3474,124044.SH,12联想债
3475,122742.SH,12鲁高速
3476,122294.SH,12鲁创投
3477,122328.SH,12开滦02
3478,122201.SH,12开滦01
3479,122179.SH,12科环03
3480,122514.SH,12金融街
3481,122713.SH,12冀交通
3482,112140.SZ,12基地债
3483,122188.SH,12华新03
3484,122147.SH,12华新02
3485,122203.SH,12海螺02
3486,124064.SH,12国网04
3487,124063.SH,12国网03
3488,122667.SH,12国网02
3489,122666.SH,12国网01
3490,122352.SH,12广汽03
3491,122243.SH,12广汽02
3492,122756.SH,12甘农垦
3493,122157.SH,12广控01
3494,122269.SH,12国航03
3495,122268.SH,12国航02
3496,122218.SH,12国航01
3497,122192.SH,12桂冠02
3498,122152.SH,12国电02
3499,122334.SH,12大唐02
3500,122244.SH,12大唐01
3501,122241.SH,12东航01
3502,122686.SH,12白药债
3503,122597.SH,12宝钛债
3504,122518.SH,12保利集
3505,122124.SH,11中化02
3506,122847.SH,11甬交投
3507,112190.SZ,11亚迪02
3508,112027.SZ,11新兴02
3509,122109.SH,11新天02
3510,122835.SH,11兴泸债
3511,122064.SH,11龙源02
3512,122786.SH,11联想债
3513,122099.SH,11连港02
3514,122734.SH,11京资02
3515,122797.SH,11冀投02
3516,122796.SH,11冀投01
3517,122778.SH,11建发债
3518,122071.SH,11海航02
3519,122771.SH,11国网02
3520,122770.SH,11国网01
3521,122066.SH,11大唐01
3522,122072.SH,11大连港
3523,122055.SH,10中铁G4
3524,122054.SH,10中铁G3
3525,122046.SH,10中铁G2
3526,127122.SH,10湘高速
3527,122052.SH,10石化02
3528,122057.SH,10龙源02
3529,122890.SH,10凯迪债
3530,122885.SH,10冀交通
3531,122866.SH,10杭交投
3532,122019.SH,09中交G2
3533,122969.SH,09豫投债
3534,122934.SH,09南山2
3535,122975.SH,09济城建
3536,122927.SH,09海航债
3537,122017.SH,09大唐债
3538,122015.SH,09长电债
3539,112004.SZ,08中粮债
3540,120702.SH,07世博(2)
3541,120605.SH,06三峡债
3542,111032.SZ,06鲁能债
3543,120608.SH,06鲁高速
3544,120602.SH,06冀建投
3545,120603.SH,06航天债
3546,120607.SH,06沪水务
3547,120609.SH,06赣投债
3548,120601.SH,06大唐债
3549,111026.SZ,05粤交通
3550,120527.SH,05武城投
3551,120508.SH,05铁道债
3552,120529.SH,05宁煤债
3553,120512.SH,05沪建(2)
3554,120506.SH,05大唐债
3555,120490.SH,04南网(2)
3556,120486.SH,04国电(2)
3557,111023.SZ,03中铁债
3558,120306.SH,03中电投
3559,120303.SH,03三峡债
3560,120201.SH,02三峡债
3561,149714.SH,邹热05
3562,149713.SH,邹热04
3563,149712.SH,邹热03
3564,149711.SH,邹热02
3565,149710.SH,邹热01
3566,116137.SZ,邹电优03
3567,116401.SZ,中腾信1B
3568,116094.SZ,中南1优5
3569,116093.SZ,中南1优4
3570,116092.SZ,中南1优3
3571,142618.SH,中民3B4
3572,142617.SH,中民3B3
3573,142616.SH,中民3B2
3574,142615.SH,中民3B1
3575,149073.SH,中建材2B
3576,116649.SZ,中和1优B
3577,142658.SH,中港2优B
3578,131614.SH,中2B4
3579,131613.SH,中2B3
3580,131612.SH,中2B2
3581,131611.SH,中2B1
3582,149028.SH,浙商2优B
3583,142480.SH,正商05
3584,142479.SH,正商04
3585,142478.SH,正商03
3586,116229.SZ,镇安置6
3587,116228.SZ,镇安置5
3588,131933.SH,漳长运07
3589,131932.SH,漳长运06
3590,131931.SH,漳长运05
3591,131930.SH,漳长运04
3592,131929.SH,漳长运03
